user_id,email,signup_date,country,user_type
4210,user4210@example.com,2024-06-01,Georgia,vip
4211,user4211@example.com,2024-04-26,Svalbard & Jan Mayen Islands,regular
4212,user4212@example.com,2023-09-30,Rwanda,vip
4213,user4213@example.com,2025-10-04,Sudan,regular
4214,user4214@example.com,2025-03-04,Belgium,regular
4215,user4215@example.com,2024-11-19,Montenegro,vip
4216,user4216@example.com,2023-06-19,Bermuda,vip
4217,user4217@example.com,2025-11-16,Lao People's Democratic Republic,vip
4218,user4218@example.com,2023-04-27,Korea,vip
4219,user4219@example.com,2024-03-23,Poland,vip
4220,user4220@example.com,2025-08-24,Russian Federation,regular
4221,user4221@example.com,2024-11-18,Latvia,vip
4222,user4222@example.com,2023-11-21,Yemen,vip
4223,user4223@example.com,2023-11-09,Cambodia,vip
4224,user4224@example.com,2025-07-12,Eritrea,regular
4225,user4225@example.com,2024-06-13,India,regular
4226,user4226@example.com,2023-09-07,Reunion,vip
4227,user4227@example.com,2025-09-25,Greenland,vip
4228,user4228@example.com,2024-04-14,Korea,vip
4229,user4229@example.com,2024-12-23,Antarctica (the territory South of 60 deg S),regular
4230,user4230@example.com,2023-03-08,Lebanon,regular
4231,user4231@example.com,2023-05-21,Guernsey,regular
4232,user4232@example.com,2024-12-09,Kyrgyz Republic,vip
4233,user4233@example.com,2023-08-19,Finland,regular
4234,user4234@example.com,2024-05-21,Netherlands,vip
4235,user4235@example.com,2025-05-07,Brunei Darussalam,vip
4236,user4236@example.com,2025-01-24,Bosnia and Herzegovina,vip
4237,user4237@example.com,2024-08-18,Svalbard & Jan Mayen Islands,vip
4238,user4238@example.com,2023-05-12,Greece,vip
4239,user4239@example.com,2025-04-08,Pakistan,vip
4240,user4240@example.com,2023-03-17,Somalia,vip
4241,user4241@example.com,2024-03-10,Martinique,vip
4242,user4242@example.com,2024-11-12,Iran,vip
4243,user4243@example.com,2025-06-01,Isle of Man,vip
4244,user4244@example.com,2023-12-02,Niger,regular
4245,user4245@example.com,2023-12-10,Mexico,regular
4246,user4246@example.com,2023-08-01,Liberia,regular
4247,user4247@example.com,2024-07-15,Bahrain,regular
4248,user4248@example.com,2024-05-09,Cote d'Ivoire,regular
4249,user4249@example.com,2025-11-09,Nauru,vip
4250,user4250@example.com,2024-09-26,Slovenia,regular
4251,user4251@example.com,2024-10-03,Montenegro,regular
4252,user4252@example.com,2024-05-11,Mayotte,regular
4253,user4253@example.com,2025-11-09,Dominica,vip
4254,user4254@example.com,2023-08-22,Panama,regular
4255,user4255@example.com,2025-10-02,Belarus,regular
4256,user4256@example.com,2025-05-06,Taiwan,regular
4257,user4257@example.com,2024-12-21,Brazil,vip
4258,user4258@example.com,2025-06-03,Nepal,regular
4259,user4259@example.com,2024-11-15,Greece,regular
4260,user4260@example.com,2025-04-07,Bhutan,vip
4261,user4261@example.com,2024-10-18,Christmas Island,regular
4262,user4262@example.com,2024-03-19,Zimbabwe,regular
4263,user4263@example.com,2024-08-18,Bangladesh,vip
4264,user4264@example.com,2025-06-13,Botswana,regular
4265,user4265@example.com,2025-10-26,Suriname,regular
4266,user4266@example.com,2025-06-10,Sierra Leone,vip
4267,user4267@example.com,2024-07-07,Greece,vip
4268,user4268@example.com,2025-01-02,Oman,regular
4269,user4269@example.com,2025-09-17,Bahamas,regular
4270,user4270@example.com,2023-04-16,Cuba,vip
4271,user4271@example.com,2023-06-30,Tuvalu,vip
4272,user4272@example.com,2025-05-17,United Kingdom,regular
4273,user4273@example.com,2025-08-11,Sudan,regular
4274,user4274@example.com,2022-11-27,Saudi Arabia,regular
4275,user4275@example.com,2023-07-12,Panama,regular
4276,user4276@example.com,2023-07-16,Korea,regular
4277,user4277@example.com,2025-03-01,French Guiana,vip
4278,user4278@example.com,2024-07-24,Nicaragua,vip
4279,user4279@example.com,2025-05-12,Kiribati,vip
4280,user4280@example.com,2023-09-26,Costa Rica,vip
4281,user4281@example.com,2025-10-20,Turkey,vip
4282,user4282@example.com,2024-04-01,French Southern Territories,vip
4283,user4283@example.com,2025-04-30,South Africa,regular
4284,user4284@example.com,2025-10-17,Gabon,regular
4285,user4285@example.com,2024-10-02,Saint Barthelemy,vip
4286,user4286@example.com,2024-05-14,Benin,vip
4287,user4287@example.com,2025-05-20,Algeria,vip
4288,user4288@example.com,2025-07-03,Malawi,vip
4289,user4289@example.com,2024-08-15,Tanzania,vip
4290,user4290@example.com,2023-06-13,Timor-Leste,regular
4291,user4291@example.com,2024-02-26,Bahamas,regular
4292,user4292@example.com,2024-06-22,United Arab Emirates,vip
4293,user4293@example.com,2025-03-28,Austria,vip
4294,user4294@example.com,2022-11-28,Romania,vip
4295,user4295@example.com,2025-04-14,Swaziland,vip
4296,user4296@example.com,2024-06-07,Bouvet Island (Bouvetoya),vip
4297,user4297@example.com,2024-02-08,Tonga,regular
4298,user4298@example.com,2023-01-14,Dominica,vip
4299,user4299@example.com,2024-09-27,Reunion,regular
4300,user4300@example.com,2025-05-31,India,regular
4301,user4301@example.com,2025-07-25,Ghana,regular
4302,user4302@example.com,2024-07-13,Iraq,vip
4303,user4303@example.com,2024-07-11,Jordan,vip
4304,user4304@example.com,2025-03-22,Croatia,vip
4305,user4305@example.com,2025-09-21,China,regular
4306,user4306@example.com,2024-12-03,Burundi,vip
4307,user4307@example.com,2023-09-15,Moldova,vip
4308,user4308@example.com,2024-07-16,Tajikistan,vip
4309,user4309@example.com,2024-06-08,Tajikistan,regular
4310,user4310@example.com,2024-09-05,Cape Verde,vip
4311,user4311@example.com,2024-02-18,Tunisia,vip
4312,user4312@example.com,2025-10-02,Brunei Darussalam,regular
4313,user4313@example.com,2023-06-23,Algeria,regular
4314,user4314@example.com,2023-03-18,Oman,vip
4315,user4315@example.com,2022-12-21,Cambodia,regular
4316,user4316@example.com,2024-12-22,Palestinian Territory,vip
4317,user4317@example.com,2024-10-05,Burkina Faso,vip
4318,user4318@example.com,2023-04-07,Burundi,vip
4319,user4319@example.com,2025-08-20,Sri Lanka,regular
4320,user4320@example.com,2024-09-03,Tokelau,regular
4321,user4321@example.com,2024-11-04,Uganda,vip
4322,user4322@example.com,2025-11-11,Netherlands,vip
4323,user4323@example.com,2024-09-18,Nigeria,regular
4324,user4324@example.com,2023-09-02,Korea,vip
4325,user4325@example.com,2025-01-26,Jamaica,regular
4326,user4326@example.com,2025-04-02,Svalbard & Jan Mayen Islands,vip
4327,user4327@example.com,2024-10-26,Hungary,regular
4328,user4328@example.com,2024-05-31,Czech Republic,vip
4329,user4329@example.com,2023-09-11,Jamaica,vip
4330,user4330@example.com,2025-06-23,Albania,vip
4331,user4331@example.com,2025-05-12,Luxembourg,vip
4332,user4332@example.com,2023-11-29,Rwanda,regular
4333,user4333@example.com,2025-01-14,Ethiopia,regular
4334,user4334@example.com,2024-08-26,Vanuatu,regular
4335,user4335@example.com,2025-03-24,Morocco,regular
4336,user4336@example.com,2024-06-19,Antigua and Barbuda,vip
4337,user4337@example.com,2023-01-24,Montenegro,regular
4338,user4338@example.com,2024-12-16,Romania,vip
4339,user4339@example.com,2024-06-21,Bouvet Island (Bouvetoya),vip
4340,user4340@example.com,2025-05-16,Liberia,vip
4341,user4341@example.com,2025-11-03,Belgium,vip
4342,user4342@example.com,2023-07-05,Saint Lucia,regular
4343,user4343@example.com,2025-02-21,Togo,vip
4344,user4344@example.com,2024-02-04,Lao People's Democratic Republic,regular
4345,user4345@example.com,2025-02-07,Belgium,regular
4346,user4346@example.com,2025-02-17,Tuvalu,regular
4347,user4347@example.com,2025-07-01,Benin,regular
4348,user4348@example.com,2023-12-12,Latvia,regular
4349,user4349@example.com,2025-08-02,Saint Vincent and the Grenadines,regular
4350,user4350@example.com,2025-09-23,Paraguay,vip
4351,user4351@example.com,2023-03-28,Poland,vip
4352,user4352@example.com,2025-08-07,Mauritius,regular
4353,user4353@example.com,2025-05-15,Georgia,vip
4354,user4354@example.com,2025-07-06,Austria,regular
4355,user4355@example.com,2024-05-13,Martinique,regular
4356,user4356@example.com,2022-12-13,Latvia,regular
4357,user4357@example.com,2024-11-01,Malaysia,regular
4358,user4358@example.com,2024-11-24,Montserrat,regular
4359,user4359@example.com,2024-04-24,Italy,vip
4360,user4360@example.com,2024-05-28,South Georgia and the South Sandwich Islands,regular
4361,user4361@example.com,2024-02-27,French Guiana,vip
4362,user4362@example.com,2023-08-14,Argentina,vip
4363,user4363@example.com,2025-11-10,Uzbekistan,vip
4364,user4364@example.com,2025-06-12,San Marino,vip
4365,user4365@example.com,2024-03-13,Saint Lucia,vip
4366,user4366@example.com,2025-04-20,Eritrea,vip
4367,user4367@example.com,2023-03-02,Norfolk Island,regular
4368,user4368@example.com,2024-12-01,Mozambique,vip
4369,user4369@example.com,2023-08-16,Montserrat,regular
4370,user4370@example.com,2023-02-15,Palestinian Territory,regular
4371,user4371@example.com,2024-02-23,Sudan,regular
4372,user4372@example.com,2025-07-23,Anguilla,vip
4373,user4373@example.com,2024-02-15,Libyan Arab Jamahiriya,vip
4374,user4374@example.com,2023-04-04,Brunei Darussalam,regular
4375,user4375@example.com,2025-01-20,Belarus,vip
4376,user4376@example.com,2024-02-01,El Salvador,regular
4377,user4377@example.com,2023-06-20,Nicaragua,regular
4378,user4378@example.com,2024-02-06,Falkland Islands (Malvinas),vip
4379,user4379@example.com,2023-12-31,American Samoa,vip
4380,user4380@example.com,2023-05-19,Netherlands,regular
4381,user4381@example.com,2023-08-25,United States of America,regular
4382,user4382@example.com,2025-06-03,Saint Vincent and the Grenadines,regular
4383,user4383@example.com,2023-07-19,Palestinian Territory,vip
4384,user4384@example.com,2024-10-20,Heard Island and McDonald Islands,vip
4385,user4385@example.com,2023-08-26,Eritrea,regular
4386,user4386@example.com,2025-11-19,Dominica,regular
4387,user4387@example.com,2024-12-19,Cocos (Keeling) Islands,regular
4388,user4388@example.com,2025-02-23,Tokelau,vip
4389,user4389@example.com,2023-01-17,Guam,regular
4390,user4390@example.com,2023-04-07,Cameroon,regular
4391,user4391@example.com,2025-06-09,Vietnam,vip
4392,user4392@example.com,2023-07-24,Taiwan,vip
4393,user4393@example.com,2025-01-05,Sao Tome and Principe,vip
4394,user4394@example.com,2024-08-29,Sierra Leone,vip
4395,user4395@example.com,2024-07-14,Dominica,regular
4396,user4396@example.com,2025-09-18,Kazakhstan,regular
4397,user4397@example.com,2025-08-13,Chad,regular
4398,user4398@example.com,2023-10-20,Morocco,vip
4399,user4399@example.com,2024-05-16,Austria,vip
4400,user4400@example.com,2025-08-20,Estonia,vip
4401,user4401@example.com,2023-05-26,Austria,regular
4402,user4402@example.com,2023-08-14,Kyrgyz Republic,vip
4403,user4403@example.com,2024-08-07,Lebanon,regular
4404,user4404@example.com,2024-03-09,Lebanon,regular
4405,user4405@example.com,2025-03-03,Djibouti,regular
4406,user4406@example.com,2024-07-08,Pitcairn Islands,regular
4407,user4407@example.com,2024-07-24,Lebanon,vip
4408,user4408@example.com,2024-01-08,Cameroon,vip
4409,user4409@example.com,2025-02-28,Trinidad and Tobago,regular
4410,user4410@example.com,2024-10-02,American Samoa,regular
4411,user4411@example.com,2024-02-18,Vanuatu,vip
4412,user4412@example.com,2024-10-24,Hong Kong,regular
4413,user4413@example.com,2025-10-16,Germany,vip
4414,user4414@example.com,2025-02-27,Pitcairn Islands,regular
4415,user4415@example.com,2023-01-29,Bhutan,regular
4416,user4416@example.com,2025-03-01,Northern Mariana Islands,regular
4417,user4417@example.com,2024-05-29,Zimbabwe,vip
4418,user4418@example.com,2024-09-27,New Zealand,regular
4419,user4419@example.com,2025-09-04,Togo,vip
4420,user4420@example.com,2024-01-24,Grenada,regular
4421,user4421@example.com,2024-01-20,Ethiopia,regular
4422,user4422@example.com,2023-04-28,Equatorial Guinea,regular
4423,user4423@example.com,2025-09-08,Myanmar,vip
4424,user4424@example.com,2024-07-26,Kyrgyz Republic,regular
4425,user4425@example.com,2025-10-11,San Marino,vip
4426,user4426@example.com,2023-12-07,Saint Martin,regular
4427,user4427@example.com,2025-10-05,Namibia,regular
4428,user4428@example.com,2023-09-25,Mali,vip
4429,user4429@example.com,2024-05-04,Philippines,regular
4430,user4430@example.com,2025-11-03,Cocos (Keeling) Islands,regular
4431,user4431@example.com,2024-03-27,Mexico,regular
4432,user4432@example.com,2022-12-13,Peru,vip
4433,user4433@example.com,2022-12-10,Switzerland,regular
4434,user4434@example.com,2023-03-12,American Samoa,vip
4435,user4435@example.com,2024-08-26,Bolivia,vip
4436,user4436@example.com,2025-02-19,Bosnia and Herzegovina,vip
4437,user4437@example.com,2025-10-26,Kiribati,regular
4438,user4438@example.com,2024-05-26,Cyprus,regular
4439,user4439@example.com,2024-02-10,El Salvador,vip
4440,user4440@example.com,2023-09-22,Antigua and Barbuda,vip
4441,user4441@example.com,2023-01-02,Niger,regular
4442,user4442@example.com,2023-04-18,Azerbaijan,vip
4443,user4443@example.com,2025-06-06,Palestinian Territory,regular
4444,user4444@example.com,2023-10-29,Zambia,vip
4445,user4445@example.com,2025-06-15,Northern Mariana Islands,vip
4446,user4446@example.com,2023-06-04,Russian Federation,vip
4447,user4447@example.com,2023-06-01,Benin,vip
4448,user4448@example.com,2025-06-23,Bulgaria,regular
4449,user4449@example.com,2024-07-03,Palestinian Territory,regular
4450,user4450@example.com,2025-08-29,Mongolia,vip
4451,user4451@example.com,2023-09-10,Ukraine,vip
4452,user4452@example.com,2023-05-18,Qatar,vip
4453,user4453@example.com,2023-09-09,El Salvador,vip
4454,user4454@example.com,2024-02-27,Lao People's Democratic Republic,regular
4455,user4455@example.com,2025-09-18,Vietnam,regular
4456,user4456@example.com,2023-03-24,Northern Mariana Islands,regular
4457,user4457@example.com,2024-10-31,Uzbekistan,vip
4458,user4458@example.com,2024-01-30,Seychelles,vip
4459,user4459@example.com,2024-09-20,Puerto Rico,vip
4460,user4460@example.com,2025-09-29,Sierra Leone,vip
4461,user4461@example.com,2024-04-12,Equatorial Guinea,vip
4462,user4462@example.com,2023-08-05,Slovakia (Slovak Republic),regular
4463,user4463@example.com,2023-03-21,Falkland Islands (Malvinas),vip
4464,user4464@example.com,2023-03-03,Hong Kong,regular
4465,user4465@example.com,2024-07-22,Grenada,regular
4466,user4466@example.com,2023-02-28,Eritrea,vip
4467,user4467@example.com,2024-01-12,Christmas Island,regular
4468,user4468@example.com,2024-10-11,Bangladesh,vip
4469,user4469@example.com,2024-12-29,Vanuatu,regular
4470,user4470@example.com,2023-10-04,New Zealand,vip
4471,user4471@example.com,2024-07-28,Christmas Island,regular
4472,user4472@example.com,2025-08-25,Liechtenstein,vip
4473,user4473@example.com,2023-05-14,Cambodia,regular
4474,user4474@example.com,2025-03-15,Seychelles,vip
4475,user4475@example.com,2024-09-26,Cuba,vip
4476,user4476@example.com,2025-07-07,Norway,vip
4477,user4477@example.com,2023-05-11,United States Minor Outlying Islands,vip
4478,user4478@example.com,2024-10-12,Saint Barthelemy,regular
4479,user4479@example.com,2024-01-03,Bosnia and Herzegovina,regular
4480,user4480@example.com,2023-01-20,Barbados,regular
4481,user4481@example.com,2023-03-16,Montserrat,regular
4482,user4482@example.com,2023-12-21,Singapore,regular
4483,user4483@example.com,2024-10-19,Andorra,regular
4484,user4484@example.com,2025-01-08,Canada,regular
4485,user4485@example.com,2025-09-06,Northern Mariana Islands,regular
4486,user4486@example.com,2022-11-28,Venezuela,regular
4487,user4487@example.com,2023-01-24,Papua New Guinea,vip
4488,user4488@example.com,2024-07-25,Ethiopia,regular
4489,user4489@example.com,2023-07-20,Reunion,regular
4490,user4490@example.com,2024-04-22,United Kingdom,regular
4491,user4491@example.com,2024-07-26,Morocco,vip
4492,user4492@example.com,2022-12-02,Malaysia,vip
4493,user4493@example.com,2024-12-28,Lesotho,vip
4494,user4494@example.com,2024-10-04,Iraq,regular
4495,user4495@example.com,2023-03-15,Mauritius,vip
4496,user4496@example.com,2023-11-12,Afghanistan,regular
4497,user4497@example.com,2024-07-16,Zimbabwe,regular
4498,user4498@example.com,2025-11-01,Svalbard & Jan Mayen Islands,regular
4499,user4499@example.com,2024-12-14,British Virgin Islands,regular
4500,user4500@example.com,2025-04-26,Mauritania,vip
4501,user4501@example.com,2024-06-06,Grenada,regular
4502,user4502@example.com,2025-10-21,Gabon,vip
4503,user4503@example.com,2024-08-10,Azerbaijan,regular
4504,user4504@example.com,2025-08-05,Oman,vip
4505,user4505@example.com,2023-04-16,Haiti,vip
4506,user4506@example.com,2025-03-06,Timor-Leste,vip
4507,user4507@example.com,2024-05-08,Belgium,regular
4508,user4508@example.com,2024-11-10,Senegal,vip
4509,user4509@example.com,2024-02-20,Oman,regular
4510,user4510@example.com,2023-10-08,Christmas Island,regular
4511,user4511@example.com,2025-04-06,Armenia,vip
4512,user4512@example.com,2024-07-15,Panama,regular
4513,user4513@example.com,2023-09-19,French Southern Territories,regular
4514,user4514@example.com,2025-11-12,Iceland,regular
4515,user4515@example.com,2023-05-11,Norfolk Island,regular
4516,user4516@example.com,2025-11-01,Guinea-Bissau,regular
4517,user4517@example.com,2024-12-21,Belize,vip
4518,user4518@example.com,2025-08-06,Kazakhstan,regular
4519,user4519@example.com,2023-09-17,Burundi,regular
4520,user4520@example.com,2023-01-21,Congo,regular
4521,user4521@example.com,2023-01-05,Saint Helena,regular
4522,user4522@example.com,2025-06-05,Dominican Republic,vip
4523,user4523@example.com,2024-12-25,Iceland,regular
4524,user4524@example.com,2023-03-04,Somalia,vip
4525,user4525@example.com,2025-03-15,Norway,vip
4526,user4526@example.com,2024-03-19,Luxembourg,vip
4527,user4527@example.com,2025-03-05,Syrian Arab Republic,regular
